WEAP Variables,,,
,branch,variable-name,type
2530,Demand Sites and Catchments\Industrial,Reuse Rate,input
2531,Demand Sites and Catchments\Industrial,DSM Cost,input
2532,Demand Sites and Catchments\Industrial,Capital Costs,input
2533,Demand Sites and Catchments\Industrial,Fixed Operating Costs,input
2534,Demand Sites and Catchments\Industrial,Variable Operating Costs,input
2535,Demand Sites and Catchments\Industrial,Fixed Benefits,input
2536,Demand Sites and Catchments\Industrial,Variable Benefits,input
2537,Demand Sites and Catchments\Peninsula,Demand Priority,input
2538,Demand Sites and Catchments\Peninsula,Area,input
2539,Demand Sites and Catchments\Peninsula,Precipitation,input
2540,Demand Sites and Catchments\Peninsula,Min Temperature,input
2541,Demand Sites and Catchments\Peninsula,Max Temperature,input
2542,Demand Sites and Catchments\Peninsula,Min Humidity,input
2543,Demand Sites and Catchments\Peninsula,Max Humidity,input
2544,Demand Sites and Catchments\Peninsula,Average Humidity,input
2545,Demand Sites and Catchments\Peninsula,Irrigation Use of Runoff,input
2546,Demand Sites and Catchments\Peninsula,Wind,input
2547,Demand Sites and Catchments\Peninsula,Solar Radiation,input
2548,Demand Sites and Catchments\Peninsula,Sunshine Hours,input
2549,Demand Sites and Catchments\Peninsula,Cloudiness Fraction,input
2550,Demand Sites and Catchments\Peninsula,Krs,input
2551,Demand Sites and Catchments\Peninsula,Capital Costs,input
2552,Demand Sites and Catchments\Peninsula,Fixed Operating Costs,input
2553,Demand Sites and Catchments\Peninsula,Variable Operating Costs,input
2554,Demand Sites and Catchments\Peninsula,Fixed Benefits,input
2555,Demand Sites and Catchments\Peninsula,Variable Benefits,input
2556,Demand Sites and Catchments\Peninsula\Alfalfa_hay,Area,input
2557,Demand Sites and Catchments\Peninsula\Alfalfa_hay,Potential Yield,input
2558,Demand Sites and Catchments\Peninsula\Alfalfa_hay,Irrigation Schedule,input
2559,Demand Sites and Catchments\Peninsula\Alfalfa_hay,Market Price,input
2560,Demand Sites and Catchments\Peninsula\Alfalfa_hay,Fraction Wetted,input
2561,Demand Sites and Catchments\Peninsula\Alfalfa_hay,Total Soil Thickness,input
2562,Demand Sites and Catchments\Peninsula\Alfalfa_hay,Irrigation Efficiency,input
2563,Demand Sites and Catchments\Peninsula\Alfalfa_hay,Loss to Groundwater,input
2564,Demand Sites and Catchments\Peninsula\Alfalfa_hay,Soil Water Capacity,input
2565,Demand Sites and Catchments\Peninsula\Alfalfa_hay,Loss to Runoff,input
2566,Demand Sites and Catchments\Peninsula\Alfalfa_hay,Minimum Depth,input
2567,Demand Sites and Catchments\Peninsula\Alfalfa_hay,Target Depth,input
2568,Demand Sites and Catchments\Peninsula\Alfalfa_hay,Maximum Infiltration Rate,input
2569,Demand Sites and Catchments\Peninsula\Alfalfa_hay,Release Requirement,input
2570,Demand Sites and Catchments\Peninsula\Alfalfa_hay,Maximum Percolation Rate,input
2571,Demand Sites and Catchments\Peninsula\Alfalfa_hay,Effective Precipitation,input
2572,Demand Sites and Catchments\Peninsula\Alfalfa_hay,Fraction Covered,input
2573,Demand Sites and Catchments\Peninsula\Alfalfa_hay,Direct Recharge to GW,input
2574,Demand Sites and Catchments\Peninsula\Corn_grain,Area,input
2575,Demand Sites and Catchments\Peninsula\Corn_grain,Potential Yield,input
2576,Demand Sites and Catchments\Peninsula\Corn_grain,Irrigation Schedule,input
2577,Demand Sites and Catchments\Peninsula\Corn_grain,Market Price,input
2578,Demand Sites and Catchments\Peninsula\Corn_grain,Fraction Wetted,input
2579,Demand Sites and Catchments\Peninsula\Corn_grain,Total Soil Thickness,input
2580,Demand Sites and Catchments\Peninsula\Corn_grain,Irrigation Efficiency,input
2581,Demand Sites and Catchments\Peninsula\Corn_grain,Loss to Groundwater,input
2582,Demand Sites and Catchments\Peninsula\Corn_grain,Soil Water Capacity,input
2583,Demand Sites and Catchments\Peninsula\Corn_grain,Loss to Runoff,input
2584,Demand Sites and Catchments\Peninsula\Corn_grain,Minimum Depth,input
2585,Demand Sites and Catchments\Peninsula\Corn_grain,Target Depth,input
2586,Demand Sites and Catchments\Peninsula\Corn_grain,Maximum Infiltration Rate,input
2587,Demand Sites and Catchments\Peninsula\Corn_grain,Release Requirement,input
2588,Demand Sites and Catchments\Peninsula\Corn_grain,Maximum Percolation Rate,input
2589,Demand Sites and Catchments\Peninsula\Corn_grain,Effective Precipitation,input
2590,Demand Sites and Catchments\Peninsula\Corn_grain,Fraction Covered,input
2591,Demand Sites and Catchments\Peninsula\Corn_grain,Direct Recharge to GW,input
2592,Demand Sites and Catchments\Peninsula\Durum_Wheat,Area,input
2593,Demand Sites and Catchments\Peninsula\Durum_Wheat,Potential Yield,input
2594,Demand Sites and Catchments\Peninsula\Durum_Wheat,Irrigation Schedule,input
2595,Demand Sites and Catchments\Peninsula\Durum_Wheat,Market Price,input
2596,Demand Sites and Catchments\Peninsula\Durum_Wheat,Fraction Wetted,input
2597,Demand Sites and Catchments\Peninsula\Durum_Wheat,Total Soil Thickness,input
2598,Demand Sites and Catchments\Peninsula\Durum_Wheat,Irrigation Efficiency,input
2599,Demand Sites and Catchments\Peninsula\Durum_Wheat,Loss to Groundwater,input
2600,Demand Sites and Catchments\Peninsula\Durum_Wheat,Soil Water Capacity,input
2601,Demand Sites and Catchments\Peninsula\Durum_Wheat,Loss to Runoff,input
2602,Demand Sites and Catchments\Peninsula\Durum_Wheat,Minimum Depth,input
2603,Demand Sites and Catchments\Peninsula\Durum_Wheat,Target Depth,input
2604,Demand Sites and Catchments\Peninsula\Durum_Wheat,Maximum Infiltration Rate,input
2605,Demand Sites and Catchments\Peninsula\Durum_Wheat,Release Requirement,input
2606,Demand Sites and Catchments\Peninsula\Durum_Wheat,Maximum Percolation Rate,input
2607,Demand Sites and Catchments\Peninsula\Durum_Wheat,Effective Precipitation,input
2608,Demand Sites and Catchments\Peninsula\Durum_Wheat,Fraction Covered,input
2609,Demand Sites and Catchments\Peninsula\Durum_Wheat,Direct Recharge to GW,input
2610,Demand Sites and Catchments\Peninsula\Sorghum_grain,Area,input
2611,Demand Sites and Catchments\Peninsula\Sorghum_grain,Potential Yield,input
2612,Demand Sites and Catchments\Peninsula\Sorghum_grain,Irrigation Schedule,input
2613,Demand Sites and Catchments\Peninsula\Sorghum_grain,Market Price,input
2614,Demand Sites and Catchments\Peninsula\Sorghum_grain,Fraction Wetted,input
2615,Demand Sites and Catchments\Peninsula\Sorghum_grain,Total Soil Thickness,input
2616,Demand Sites and Catchments\Peninsula\Sorghum_grain,Irrigation Efficiency,input
2617,Demand Sites and Catchments\Peninsula\Sorghum_grain,Loss to Groundwater,input
2618,Demand Sites and Catchments\Peninsula\Sorghum_grain,Soil Water Capacity,input
2619,Demand Sites and Catchments\Peninsula\Sorghum_grain,Loss to Runoff,input
2620,Demand Sites and Catchments\Peninsula\Sorghum_grain,Minimum Depth,input
2621,Demand Sites and Catchments\Peninsula\Sorghum_grain,Target Depth,input
2622,Demand Sites and Catchments\Peninsula\Sorghum_grain,Maximum Infiltration Rate,input
2623,Demand Sites and Catchments\Peninsula\Sorghum_grain,Release Requirement,input
2624,Demand Sites and Catchments\Peninsula\Sorghum_grain,Maximum Percolation Rate,input
2625,Demand Sites and Catchments\Peninsula\Sorghum_grain,Effective Precipitation,input
2626,Demand Sites and Catchments\Peninsula\Sorghum_grain,Fraction Covered,input
2627,Demand Sites and Catchments\Peninsula\Sorghum_grain,Direct Recharge to GW,input
2628,Demand Sites and Catchments\Peninsula\Potatoes,Area,input
2629,Demand Sites and Catchments\Peninsula\Potatoes,Potential Yield,input
2630,Demand Sites and Catchments\Peninsula\Potatoes,Irrigation Schedule,input
2631,Demand Sites and Catchments\Peninsula\Potatoes,Market Price,input
2632,Demand Sites and Catchments\Peninsula\Potatoes,Fraction Wetted,input
2633,Demand Sites and Catchments\Peninsula\Potatoes,Total Soil Thickness,input
2634,Demand Sites and Catchments\Peninsula\Potatoes,Irrigation Efficiency,input
2635,Demand Sites and Catchments\Peninsula\Potatoes,Loss to Groundwater,input
2636,Demand Sites and Catchments\Peninsula\Potatoes,Soil Water Capacity,input
2637,Demand Sites and Catchments\Peninsula\Potatoes,Loss to Runoff,input
2638,Demand Sites and Catchments\Peninsula\Potatoes,Minimum Depth,input
2639,Demand Sites and Catchments\Peninsula\Potatoes,Target Depth,input
2640,Demand Sites and Catchments\Peninsula\Potatoes,Maximum Infiltration Rate,input
2641,Demand Sites and Catchments\Peninsula\Potatoes,Release Requirement,input
2642,Demand Sites and Catchments\Peninsula\Potatoes,Maximum Percolation Rate,input
2643,Demand Sites and Catchments\Peninsula\Potatoes,Effective Precipitation,input
2644,Demand Sites and Catchments\Peninsula\Potatoes,Fraction Covered,input
2645,Demand Sites and Catchments\Peninsula\Potatoes,Direct Recharge to GW,input
2646,Demand Sites and Catchments\Peninsula\Sugarbeets,Area,input
2647,Demand Sites and Catchments\Peninsula\Sugarbeets,Potential Yield,input
2648,Demand Sites and Catchments\Peninsula\Sugarbeets,Irrigation Schedule,input
2649,Demand Sites and Catchments\Peninsula\Sugarbeets,Market Price,input
2650,Demand Sites and Catchments\Peninsula\Sugarbeets,Fraction Wetted,input
2651,Demand Sites and Catchments\Peninsula\Sugarbeets,Total Soil Thickness,input
2652,Demand Sites and Catchments\Peninsula\Sugarbeets,Irrigation Efficiency,input
2653,Demand Sites and Catchments\Peninsula\Sugarbeets,Loss to Groundwater,input
2654,Demand Sites and Catchments\Peninsula\Sugarbeets,Soil Water Capacity,input
2655,Demand Sites and Catchments\Peninsula\Sugarbeets,Loss to Runoff,input
2656,Demand Sites and Catchments\Peninsula\Sugarbeets,Minimum Depth,input
2657,Demand Sites and Catchments\Peninsula\Sugarbeets,Target Depth,input
2658,Demand Sites and Catchments\Peninsula\Sugarbeets,Maximum Infiltration Rate,input
2659,Demand Sites and Catchments\Peninsula\Sugarbeets,Release Requirement,input
2660,Demand Sites and Catchments\Peninsula\Sugarbeets,Maximum Percolation Rate,input
2661,Demand Sites and Catchments\Peninsula\Sugarbeets,Effective Precipitation,input
2662,Demand Sites and Catchments\Peninsula\Sugarbeets,Fraction Covered,input
2663,Demand Sites and Catchments\Peninsula\Sugarbeets,Direct Recharge to GW,input
2664,Demand Sites and Catchments\Peninsula\Cotton,Area,input
2665,Demand Sites and Catchments\Peninsula\Cotton,Potential Yield,input
2666,Demand Sites and Catchments\Peninsula\Cotton,Irrigation Schedule,input
2667,Demand Sites and Catchments\Peninsula\Cotton,Market Price,input
2668,Demand Sites and Catchments\Peninsula\Cotton,Fraction Wetted,input
2669,Demand Sites and Catchments\Peninsula\Cotton,Total Soil Thickness,input
2670,Demand Sites and Catchments\Peninsula\Cotton,Irrigation Efficiency,input
2671,Demand Sites and Catchments\Peninsula\Cotton,Loss to Groundwater,input
2672,Demand Sites and Catchments\Peninsula\Cotton,Soil Water Capacity,input
2673,Demand Sites and Catchments\Peninsula\Cotton,Loss to Runoff,input
2674,Demand Sites and Catchments\Peninsula\Cotton,Minimum Depth,input
2675,Demand Sites and Catchments\Peninsula\Cotton,Target Depth,input
2676,Demand Sites and Catchments\Peninsula\Cotton,Maximum Infiltration Rate,input
2677,Demand Sites and Catchments\Peninsula\Cotton,Release Requirement,input
2678,Demand Sites and Catchments\Peninsula\Cotton,Maximum Percolation Rate,input
2679,Demand Sites and Catchments\Peninsula\Cotton,Effective Precipitation,input
2680,Demand Sites and Catchments\Peninsula\Cotton,Fraction Covered,input
2681,Demand Sites and Catchments\Peninsula\Cotton,Direct Recharge to GW,input
2682,Demand Sites and Catchments\Peninsula\Barley,Area,input
2683,Demand Sites and Catchments\Peninsula\Barley,Potential Yield,input
2684,Demand Sites and Catchments\Peninsula\Barley,Irrigation Schedule,input
2685,Demand Sites and Catchments\Peninsula\Barley,Market Price,input
2686,Demand Sites and Catchments\Peninsula\Barley,Fraction Wetted,input
2687,Demand Sites and Catchments\Peninsula\Barley,Total Soil Thickness,input
2688,Demand Sites and Catchments\Peninsula\Barley,Irrigation Efficiency,input
2689,Demand Sites and Catchments\Peninsula\Barley,Loss to Groundwater,input
2690,Demand Sites and Catchments\Peninsula\Barley,Soil Water Capacity,input
2691,Demand Sites and Catchments\Peninsula\Barley,Loss to Runoff,input
2692,Demand Sites and Catchments\Peninsula\Barley,Minimum Depth,input
2693,Demand Sites and Catchments\Peninsula\Barley,Target Depth,input
2694,Demand Sites and Catchments\Peninsula\Barley,Maximum Infiltration Rate,input
2695,Demand Sites and Catchments\Peninsula\Barley,Release Requirement,input
2696,Demand Sites and Catchments\Peninsula\Barley,Maximum Percolation Rate,input
2697,Demand Sites and Catchments\Peninsula\Barley,Effective Precipitation,input
2698,Demand Sites and Catchments\Peninsula\Barley,Fraction Covered,input
2699,Demand Sites and Catchments\Peninsula\Barley,Direct Recharge to GW,input
2700,Demand Sites and Catchments\Peninsula\Winter_Wheat,Area,input
2701,Demand Sites and Catchments\Peninsula\Winter_Wheat,Potential Yield,input
2702,Demand Sites and Catchments\Peninsula\Winter_Wheat,Irrigation Schedule,input
2703,Demand Sites and Catchments\Peninsula\Winter_Wheat,Market Price,input
2704,Demand Sites and Catchments\Peninsula\Winter_Wheat,Fraction Wetted,input
2705,Demand Sites and Catchments\Peninsula\Winter_Wheat,Total Soil Thickness,input
2706,Demand Sites and Catchments\Peninsula\Winter_Wheat,Irrigation Efficiency,input
2707,Demand Sites and Catchments\Peninsula\Winter_Wheat,Loss to Groundwater,input
2708,Demand Sites and Catchments\Peninsula\Winter_Wheat,Soil Water Capacity,input
2709,Demand Sites and Catchments\Peninsula\Winter_Wheat,Loss to Runoff,input
2710,Demand Sites and Catchments\Peninsula\Winter_Wheat,Minimum Depth,input
2711,Demand Sites and Catchments\Peninsula\Winter_Wheat,Target Depth,input
2712,Demand Sites and Catchments\Peninsula\Winter_Wheat,Maximum Infiltration Rate,input
2713,Demand Sites and Catchments\Peninsula\Winter_Wheat,Release Requirement,input
2714,Demand Sites and Catchments\Peninsula\Winter_Wheat,Maximum Percolation Rate,input
2715,Demand Sites and Catchments\Peninsula\Winter_Wheat,Effective Precipitation,input
2716,Demand Sites and Catchments\Peninsula\Winter_Wheat,Fraction Covered,input
2717,Demand Sites and Catchments\Peninsula\Winter_Wheat,Direct Recharge to GW,input
2718,Demand Sites and Catchments\Peninsula\Other_Hay,Area,input
2719,Demand Sites and Catchments\Peninsula\Other_Hay,Potential Yield,input
2720,Demand Sites and Catchments\Peninsula\Other_Hay,Irrigation Schedule,input
2721,Demand Sites and Catchments\Peninsula\Other_Hay,Market Price,input
2722,Demand Sites and Catchments\Peninsula\Other_Hay,Fraction Wetted,input
2723,Demand Sites and Catchments\Peninsula\Other_Hay,Total Soil Thickness,input
2724,Demand Sites and Catchments\Peninsula\Other_Hay,Irrigation Efficiency,input
2725,Demand Sites and Catchments\Peninsula\Other_Hay,Loss to Groundwater,input
2726,Demand Sites and Catchments\Peninsula\Other_Hay,Soil Water Capacity,input
2727,Demand Sites and Catchments\Peninsula\Other_Hay,Loss to Runoff,input
2728,Demand Sites and Catchments\Peninsula\Other_Hay,Minimum Depth,input
2729,Demand Sites and Catchments\Peninsula\Other_Hay,Target Depth,input
2730,Demand Sites and Catchments\Peninsula\Other_Hay,Maximum Infiltration Rate,input
2731,Demand Sites and Catchments\Peninsula\Other_Hay,Release Requirement,input
2732,Demand Sites and Catchments\Peninsula\Other_Hay,Maximum Percolation Rate,input
2733,Demand Sites and Catchments\Peninsula\Other_Hay,Effective Precipitation,input
2734,Demand Sites and Catchments\Peninsula\Other_Hay,Fraction Covered,input
2735,Demand Sites and Catchments\Peninsula\Other_Hay,Direct Recharge to GW,input
2736,Demand Sites and Catchments\Peninsula\Alfalfa_haylage,Area,input
2737,Demand Sites and Catchments\Peninsula\Alfalfa_haylage,Potential Yield,input
2738,Demand Sites and Catchments\Peninsula\Alfalfa_haylage,Irrigation Schedule,input
2739,Demand Sites and Catchments\Peninsula\Alfalfa_haylage,Market Price,input
2740,Demand Sites and Catchments\Peninsula\Alfalfa_haylage,Fraction Wetted,input
2741,Demand Sites and Catchments\Peninsula\Alfalfa_haylage,Total Soil Thickness,input
2742,Demand Sites and Catchments\Peninsula\Alfalfa_haylage,Irrigation Efficiency,input
2743,Demand Sites and Catchments\Peninsula\Alfalfa_haylage,Loss to Groundwater,input
2744,Demand Sites and Catchments\Peninsula\Alfalfa_haylage,Soil Water Capacity,input
2745,Demand Sites and Catchments\Peninsula\Alfalfa_haylage,Loss to Runoff,input
2746,Demand Sites and Catchments\Peninsula\Alfalfa_haylage,Minimum Depth,input
2747,Demand Sites and Catchments\Peninsula\Alfalfa_haylage,Target Depth,input
2748,Demand Sites and Catchments\Peninsula\Alfalfa_haylage,Maximum Infiltration Rate,input
2749,Demand Sites and Catchments\Peninsula\Alfalfa_haylage,Release Requirement,input
2750,Demand Sites and Catchments\Peninsula\Alfalfa_haylage,Maximum Percolation Rate,input
2751,Demand Sites and Catchments\Peninsula\Alfalfa_haylage,Effective Precipitation,input
2752,Demand Sites and Catchments\Peninsula\Alfalfa_haylage,Fraction Covered,input
2753,Demand Sites and Catchments\Peninsula\Alfalfa_haylage,Direct Recharge to GW,input
2754,Demand Sites and Catchments\Peninsula\Sorghum_silage,Area,input
2755,Demand Sites and Catchments\Peninsula\Sorghum_silage,Potential Yield,input
